,id,Nombre Episodio,runtime,Fecha,Tipo,Id Serie,Rating
1544,1983631,Make Loneliness Work for You,11.0,2020-12-16,regular,28346.0,
1545,2176133,Who Named the New COVID-19 Drug Bamlanivimab? | An Interview with Dr. Daniel Skovronsky,,2020-12-16,regular,30606.0,
1546,1997808,Сюзанна,26.0,2020-12-16,regular,33944.0,
1547,2041157,Veiszer Alinda,33.0,2020-12-16,regular,34060.0,
1548,1987127,"Карпаты: Тустань, Явирник, Замок Шенборнов, Синевир, карпатские водопады",79.0,2020-12-16,regular,40511.0,
1549,1986250,Oven vs. Air Fryer Taste Test,,2020-12-16,regular,41611.0,
1550,2111706,Stardom Road To Osaka Dream Cinderella - Tag 2,120.0,2020-12-16,regular,42383.0,
1551,1988689,JUN's Diary,,2020-12-16,regular,47226.0,
1552,1987271,Y se hizo la luz,32.0,2020-12-16,regular,47267.0,
1553,1987034,"НЕВРОЛОГ ЭДУАРД ЯКУПОВ | ГОЛОВНЫЕ БОЛИ, ПСИХОСОМАТИКА, НЕВРАЛГИЯ",161.0,2020-12-16,regular,47897.0,
1554,1987439,Episode 5,12.0,2020-12-16,regular,49081.0,
1555,1986901,NKVD Agency,13.0,2020-12-16,significant_special,49147.0,
1556,1958574,Episode 2,60.0,2020-12-16,regular,50888.0,7.5
1557,2035020,Instagram,2.0,2020-12-16,regular,51477.0,
1558,1964495,Episode 9,20.0,2020-12-16,regular,51749.0,
1559,1970206,Anitta,36.0,2020-12-16,regular,51928.0,
1560,1986996,Mulher de negócios,26.0,2020-12-16,regular,51928.0,
1561,1986997,Funk,28.0,2020-12-16,regular,51928.0,
1562,1986999,Em família,31.0,2020-12-16,regular,51928.0,
1563,1987001,Bastidores,30.0,2020-12-16,regular,51928.0,
1564,1987002,Made in Honório,30.0,2020-12-16,regular,51928.0,
1565,1972027,Once Upon a Time in Yorkshire,51.0,2020-12-16,regular,51994.0,6.0
1566,1986995,Between Now and Dawn,48.0,2020-12-16,regular,51994.0,6.5
1567,1986998,Reclaim the Night,49.0,2020-12-16,regular,51994.0,6.5
1568,1987000,Out of the Shadows,47.0,2020-12-16,regular,51994.0,6.5
1569,1976040,Episode 29,45.0,2020-12-16,regular,52104.0,
1570,1976041,Episode 30,45.0,2020-12-16,regular,52104.0,
1571,1976162,Episode 21,45.0,2020-12-16,regular,52107.0,
1572,1976163,Episode 22,45.0,2020-12-16,regular,52107.0,
1573,1976201,Episode 35,45.0,2020-12-16,regular,52108.0,
1574,1976202,Episode 36,45.0,2020-12-16,regular,52108.0,
1575,1976327,It's Not What It Looks Like,50.0,2020-12-16,regular,52110.0,
1576,1987025,I'll Handle This,43.0,2020-12-16,regular,52110.0,
1577,1987028,Can't a Girl Catch a Break?,53.0,2020-12-16,regular,52110.0,
1578,1977644,Episode 33,45.0,2020-12-16,regular,52159.0,
1579,1977645,Episode 34,45.0,2020-12-16,regular,52159.0,
1580,2129632,Main Nikla Gaddi Leke,,2020-12-16,regular,52212.0,
1581,1984952,Episode 13,45.0,2020-12-16,regular,52400.0,
1582,1984953,Episode 14,45.0,2020-12-16,regular,52400.0,
1583,1985469,Episode 13,45.0,2020-12-16,regular,52421.0,
1584,1985470,Episode 14,45.0,2020-12-16,regular,52421.0,
1585,1987033,Naren Shankar,34.0,2020-12-16,regular,52471.0,
1586,1987991,"Steven Strait, Breck Eisner",31.0,2020-12-16,regular,52471.0,
1587,1987992,Thomas Jane,36.0,2020-12-16,regular,52471.0,
1588,1987994,La rebeldía,45.0,2020-12-16,regular,52521.0,
1589,1987995,La represión,52.0,2020-12-16,regular,52521.0,
1590,1987996,Música a colores,48.0,2020-12-16,regular,52521.0,
1591,1987997,Rock en tu idioma,46.0,2020-12-16,regular,52521.0,
1592,1987998,Un solo continente,55.0,2020-12-16,regular,52521.0,
1593,1987999,Una nueva era,51.0,2020-12-16,regular,52521.0,
1594,1988062,Episode 11,45.0,2020-12-16,regular,52524.0,
1595,1988063,Episode 12,45.0,2020-12-16,regular,52524.0,
1596,1997508,Episode 1,45.0,2020-12-16,regular,52743.0,
1597,1997509,Episode 2,45.0,2020-12-16,regular,52743.0,
1598,1997510,Episode 3,45.0,2020-12-16,regular,52743.0,
1599,1997511,Episode 4,45.0,2020-12-16,regular,52743.0,
1600,1997512,Episode 5,45.0,2020-12-16,regular,52743.0,
1601,1997513,Episode 6,45.0,2020-12-16,regular,52743.0,
1602,1997514,Episode 7,45.0,2020-12-16,regular,52743.0,
1603,1997515,Episode 8,45.0,2020-12-16,regular,52743.0,
1604,2074007,Episode 54,26.0,2020-12-16,regular,54834.0,
1605,2118319,Alkyne Reactions & Tautomerization,,2020-12-16,regular,56064.0,
1606,2143636,Ryan & Shane Get Even Drunker & Read More Holiday Horror Stories,25.0,2020-12-16,regular,56746.0,
1607,2149147,The Last Meal,19.0,2020-12-16,regular,56848.0,
1608,2166195,Hello Kitty Noir,,2020-12-16,regular,57478.0,
1609,2197284,Street Food Faves at Home,20.0,2020-12-16,regular,58367.0,
1610,2197596,Breaking Down PTSD,,2020-12-16,regular,58426.0,
1611,2318106,Episode 50,45.0,2020-12-16,regular,61755.0,
1612,2330007,The Sacrifice,18.0,2020-12-16,regular,62127.0,
1613,1998533,Episode 19,45.0,2020-12-16,regular,52780.0,
1614,1998534,Episode 20,45.0,2020-12-16,regular,52780.0,
1615,1998535,Episode 21,45.0,2020-12-16,regular,52780.0,
1616,1998536,Episode 22,45.0,2020-12-16,regular,52780.0,
1617,1998537,Episode 23,45.0,2020-12-16,regular,52780.0,
1618,1998538,Episode 24,45.0,2020-12-16,regular,52780.0,
1619,1984185,Intensity,30.0,2020-12-16,regular,6441.0,
1620,1991536,Especialistas em educação,,2020-12-16,regular,36813.0,
1621,2036616,The Bump 74,30.0,2020-12-16,regular,44660.0,
1622,1984683,Episode 83,5.0,2020-12-16,regular,52250.0,
1623,2192624,"Выпуск 11 (Екатерина Кухар, Евгений Клопотенко, Яна Заец)",90.0,2020-12-16,regular,44675.0,
1624,2135011,Collaborators,,2020-12-16,regular,56531.0,
1625,1977414,Aflevering 6318,23.0,2020-12-16,regular,2504.0,
1626,1958867,Main Event: Toni Storm vs. Rhea Ripley,120.0,2020-12-16,regular,2266.0,
1627,1945146,Lord / Lost Child,25.0,2020-12-16,regular,49732.0,
1628,1988861,Chanyeol's Episode 23,16.0,2020-12-17,regular,41648.0,
1629,1977892,Серия 10,36.0,2020-12-17,regular,39115.0,
1630,1977898,Серия 11,45.0,2020-12-17,regular,39115.0,
1631,1963998,Серия 21,25.0,2020-12-17,regular,43722.0,
1632,1949910,Эмигрант. Часть 1,6.0,2020-12-17,regular,48151.0,
1633,1949911,Заг,6.0,2020-12-17,regular,48151.0,
1634,1960728,Осознание,61.0,2020-12-17,regular,49280.0,
1635,1982405,Серия 07,51.0,2020-12-17,regular,52181.0,
1636,1982406,Серия 08,51.0,2020-12-17,regular,52181.0,
1637,1988012,Серия 1,33.0,2020-12-17,regular,52520.0,
1638,1985787,Episode 9,20.0,2020-12-17,regular,38031.0,
1639,2039618,Episode 1,30.0,2020-12-17,regular,53830.0,
1640,2039619,Episode 2,30.0,2020-12-17,regular,53830.0,
1641,2169060,KAI,13.0,2020-12-17,regular,57385.0,
1642,1972567,Episode 25,45.0,2020-12-17,regular,47912.0,
1643,1972568,Episode 26,45.0,2020-12-17,regular,47912.0,
1644,1998580,Episode 9,45.0,2020-12-17,regular,52782.0,
1645,1998582,Episode 10,45.0,2020-12-17,regular,52782.0,
1646,1999300,Episode 5,45.0,2020-12-17,regular,52799.0,
1647,1999301,Episode 6,45.0,2020-12-17,regular,52799.0,
1648,2013867,Episode 3,45.0,2020-12-17,regular,53072.0,
1649,2065443,Episode 30 (158),10.0,2020-12-17,regular,54610.0,
1650,2071483,PEOPLE FROM THE STORY #05,7.0,2020-12-17,regular,54762.0,
1651,2071484,PEOPLE FROM THE STORY #06,7.0,2020-12-17,regular,54762.0,
1652,2169201,Episode 7,20.0,2020-12-17,regular,57556.0,
1653,2205976,Episode 19,45.0,2020-12-17,regular,58689.0,
1654,2205977,Episode 20,45.0,2020-12-17,regular,58689.0,
1655,1968746,Episode 3,20.0,2020-12-17,regular,44060.0,9.5
1656,1977325,Episode 17,20.0,2020-12-17,regular,50752.0,
1657,2003099,Аврал,25.0,2020-12-17,regular,26268.0,
1658,2018165,Тут беспредел творится! У них совести нет!,17.0,2020-12-17,regular,53196.0,
1659,1987411,Александр Ширвиндт: «Теперь я свидетель всего»,73.0,2020-12-17,regular,39804.0,
1660,1974052,Episode 26,20.0,2020-12-17,regular,49948.0,
1661,1984103,В гостях: Никита Мимимижка. Музыкальный гость: HENSY & SLAME,30.0,2020-12-17,regular,48252.0,
1662,1992693,1. Bölüm,20.0,2020-12-17,regular,49843.0,
1663,1992694,2. Bölüm,18.0,2020-12-17,regular,49843.0,
1664,1992695,3. Bölüm,18.0,2020-12-17,regular,49843.0,
1665,1988114,2. Bölüm,40.0,2020-12-17,regular,50164.0,
1666,2137603,Episode 5,,2020-12-17,regular,56605.0,
1667,1985247,Episode 3,17.0,2020-12-17,regular,52413.0,
1668,2017660,The History Square,60.0,2020-12-17,regular,53177.0,
1669,1984179,Den lille fuglen,8.0,2020-12-17,regular,44057.0,
1670,1987437,Drar til skogs,12.0,2020-12-17,regular,49864.0,
1671,2092727,Episode 5,45.0,2020-12-17,regular,51080.0,
1672,1992654,Annette,42.0,2020-12-17,regular,52618.0,
1673,1992655,Friedrich,42.0,2020-12-17,regular,52618.0,
1674,1992656,Joachim,42.0,2020-12-17,regular,52618.0,
1675,1992657,Ella,42.0,2020-12-17,regular,52618.0,
1676,1950367,"Terra Firma, Part 2",50.0,2020-12-17,regular,7480.0,8.1
1677,1993453,Contentious Company,240.0,2020-12-17,regular,13215.0,
1678,1980394,"December 17, 2020 - Hour 1",120.0,2020-12-17,regular,15250.0,
1679,1980395,"December 17, 2020 - Hour 2",120.0,2020-12-17,regular,15250.0,
1680,1806590,The Grand Tour Presents: A Massive Hunt,91.0,2020-12-17,regular,17078.0,8.9
1681,2189553,A Very Special Christmas,,2020-12-17,regular,28381.0,
1682,2176134,An Ode to Salps: Our Gelatinous Marine Cousins,,2020-12-17,regular,30606.0,
1683,1732625,The End,59.0,2020-12-17,regular,35790.0,6.5
1684,2005080,Cody Ko and Noel Miller Play Truth or Dab,15.0,2020-12-17,insignificant_special,36841.0,
1685,1986251,How Much Of 2020 Can We Remember? (Game),,2020-12-17,regular,41611.0,
1686,1953520,Arrivals and Departures,46.0,2020-12-17,regular,42843.0,8.4
1687,1987406,Как сложилась жизнь участников «прямых линий» с президентом,54.0,2020-12-17,regular,42899.0,
1688,1987363,Wylsacom x Агата Муцениеце,53.0,2020-12-17,regular,45400.0,
1689,1984025,Episode 2,60.0,2020-12-17,regular,46410.0,
1690,1987503,Expiración violenta,40.0,2020-12-17,regular,47267.0,
